review_id,brand_name,store_name,review_title,review_comment,locale,rating,sentiment,reply_created_at,reply,gpt-4o,gpt-4o-mini
183367317,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,星5→星3へ2020年感想名古屋より2歳と5歳の子供を連れ太秦映画村からアドベンチャーワールドへの経由のために宿泊しました。立地:とても良い。京都駅からタクシーで3、4分ほど。バス停も近くすぐにご飯を食べに出られました。清潔さ:とても良い。部屋の清掃も徹底されており、特にバスタブ上の換気扇の清掃が気になる私にとっては清潔な浴室は高評価でした。ベット周辺のホコリもなく◎部屋の広さ:写真の通り、広い！価格:少しだけ広めの部屋を予約しましたが、bookingで割引も効いて大人2子供2で計6500円でした。最高でした。必ずまた来ますので、今後も浴室の上部や床の清掃とベッド周辺の清掃は継続して欲しいです。2022年感想値上げされてて安心しましたが、、値段3倍の部屋半分の大きさなので2年前と比べると実質6倍の値上げかな？お風呂は換気扇埃が目立ち、改悪でした(写真あり)あとトイレのボタン横にかなり前であろう「小」が飛び散った後が清掃されていませんでした。掃除が行き届いていないホテルはダメです。フロントのボーイは早口&滑舌の悪さで何を言ってるのかわかりませんでした。他ホテル群は部屋がもう少し広く、価格も5000円以上低いので、オリエンタルさんの今のサービス&クオリティでしたら他のホテルに合わせるか、部屋の清掃を徹底してほしいと思いました。星5→星3へ再評価です。,ja,3,POSITIVE,2024-12-06 17:56:46,"この度はオリエンタルホテル京都六条にご宿泊賜りありがとうございました。
また、ご感想をお寄せいただき重ねて御礼申し上げます。
今回のご滞在におかれましてはごゆっくりとおくつろぎいただけました由嬉しく存じます。
おっしゃる通り、京都駅からは徒歩だと18分程かかってしまうのでバスやタクシーなどご利用頂くとスムーズにお越しいただけると思います。
これからも、よりご満足いただけるホテルを目指しサービスの向上を図って参る所存でございます。
引き続きご愛顧賜りますようお願い申し上げます。
またのご来館を従業員一同心よりお待ち申し上げております。

フロント　八田","この度はご宿泊いただき、貴重なご意見を賜り誠にありがとうございます。
 

 ご家族でのご滞在において、お部屋の清掃やスタッフの対応についてご不便をおかけし、心よりお詫び申し上げます。以前はご満足いただけた点が今回十分にお応えできなかったこと、大変残念に思います。
 

 お部屋の清掃については、ご指摘いただいた点を真摯に受け止め、清掃スタッフと連携を取り、改善に努めてまいります。また、スタッフの対応についてもご指摘を共有し、より丁寧な接客を心がけて参ります。
 

 お客様のご意見を大切にし、サービス向上に取り組んで参りますので、また機会がございましたら、ぜひ再度お越しいただければ幸いです。この度のご指摘、誠にありがとうございました。","この度はご宿泊いただき、貴重なご意見をありがとうございます。
 

 立地や清掃について、お褒めの言葉をいただき嬉しく思っております。お子様連れでのご旅行とのこと、快適に過ごしていただけた点についてお聞きできて安心しました。
 

 しかしながら、浴室やトイレの清掃についてご期待に沿えなかったこと、心よりお詫び申し上げます。お客様の貴重なご指摘を真摯に受け止め、清掃管理の見直しを行い、今後の改善に努めてまいります。
 

 また、フロントのスタッフの接客についてもご不快な思いをさせてしまい申し訳ありません。コミュニケーションの改善についても、スタッフへの指導を強化して参ります。
 

 今後もご意見を大切にし、よりよいサービスを提供できるよう努力して参りますので、またのご来店を心よりお待ちしております。"
183367322,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,車で来訪しました。ホテル自体に提携PAはないそうですが真横に2箇所少し離れたところに何箇所かあり真横は24時間で1200円です。ホテルのフロントはビジネスホテルとは思えないオシャレな今時風な感じですが、チェックイン時かなり混み合いもう少し改善した方が良いかと。フロントのオシャレ感に比べフロントから出ると無機質で寂しい感じでした。客室内も特別なにがいいという訳でもなくコスパはそんなに良くないかな。せめて小さなテーブル一つくらいは欲しかったです。朝食も口コミを見ている限り良さそうでしたが品数は少なくそこまでという感じでした。次は間近で予定がない限りは利用しないと思います。,ja,3,MIXED,2024-12-06 17:56:48,この度はオリエンタルホテル京都六条にご宿泊賜り、誠にありがとうございます。チェックインの際にご不便をおかけし大変申し訳ございません。わずかではございますが簡易テーブルのご用意もございますので、またご利用の際はお気軽にスタッフにお声がけください。お客様に再び当ホテルを選んでいただけるようサービスの向上に励んでまいります。,"この度はご宿泊いただき、貴重なご意見をありがとうございました。
 

 駐車場やチェックイン時の混雑に関してご不便をおかけし、申し訳ございません。お客様の声を元に改善策を検討し、よりスムーズな対応ができるよう努めて参ります。
 

 客室の設備や朝食に関してもご期待に添えず、申し訳ございませんでした。皆様にご満足いただけるようサービスの質を向上させていきたいと考えております。
 

 またお近くにお越しの際には、ぜひお立ち寄りいただければ幸いです。引き続きお客様の意見を大切にし、改善を図ってまいります。ありがとうございました。","貴重なご意見をいただき、ありがとうございます。
 

 ご来訪時に混雑し、ご不便をおかけしてしまったこと、お詫び申し上げます。チェックインのスムーズさについては、今後改善に努めてまいります。
 

 また、客室や朝食についてもご満足いただけなかったとのことで、心よりお詫び申し上げます。お客様からの声を参考に、サービス向上に努めて参ります。
 

 次回はご期待に添えるよう、スタッフ一同精進いたしますので、またの機会がございましたらぜひお越しください。"
183367323,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,初めての訪問です。まず、チェックインしようと手続きにカウンターへ行きましたが、男性の若いスタッフの方がアルバイト？なのでしょうか？ホテル業では珍しい程の接客の悪さでした。色々と感じることはありましたか、一番思ったのはホテル内の説明をして頂いた時まずただ小さい声で説明書きを読み流しているだけでとっても早口で小声で何を言っているのかわかりませんでした。ただ、流れ作業のひとつでお客様に伝えようという気持ちは全くないんでしょうね。旅行支援の案内もなくクーポンも無いままでした。彼が悪いのではなく、上の方がもう少し教育していただければ良くなるなかなぁと思いました。接客が残念でしたか、お部屋はとてもモダンでゆったりとしていてくつろげました。朝ごはんはもう少し種類を増やして欲しいなぁと感じました。お部屋が良かっただけに、一番最初に面する受付対応が良くなかったので残念でした。,ja,2,MIXED,2024-12-06 17:56:48,"この度は貴重なフィードバックを頂き誠にありがとうございます。
まず、初めての訪問にもかかわらず、接客に対する不快な経験をされたことについて、心よりお詫び申し上げます。スタッフの接客が不適切だったことを重く受け止めております。今後は、スタッフのトレーニング内容を今一度見直し、皆様にとってわかりやすい・快適な滞在となるようなご案内を行えるよう指導を徹底してまいります。

お部屋のモダンで快適な設備については、お喜びいただけたことをうれしく思います。ただし、朝食の品数に関するご意見や、お部屋についての肯定的な印象が、最初の接客体験の印象を補完することができなかったことを残念に思います。

その他にお気にかかった点がございましたら、恐縮ではございますがホテルまでお教えいただけますと幸いです。この度はご宿泊頂き誠にありがとうございました。","この度は当ホテルをご利用いただきまして、誠にありがとうございます。しかしながら、チェックイン時のスタッフの対応やホテル内の説明に関してご不快な思いをさせてしまい、心よりお詫び申し上げます。いただいたご意見をもとに、スタッフの教育を見直し、より良い接客サービスを提供できるよう努めてまいります。
 

 お部屋で快適にお過ごしいただけたこと、また貴重なご意見をいただけたことに感謝申し上げます。朝食の種類に関しても、今後の改善の参考にさせていただきます。
 

 貴重なご意見をいただきましたことに感謝し、次回はより良いご滞在を提供できるようスタッフ一同励んでまいります。またのご来館を心よりお待ちしております。","この度はご利用いただきありがとうございます。
 

 チェックイン時の接客に関して、ご不快な思いをさせてしまい大変申し訳ございませんでした。お客様の貴重なご意見を真摯に受け止め、スタッフの教育をより一層強化してまいります。お客様に心地よく感じていただける接客を提供できるよう、努めていきます。
 

 また、お部屋にご満足いただけたこと、そして朝食に関する貴重なご意見もありがとうございます。メニューの改善に向けて検討を進めてまいります。
 

 今後、お客様により良い体験を提供できるよう努力してまいりますので、またのご来店を心よりお待ちしております。"
183367325,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,今まで泊まったホテルの中で最もレベルの低いホテルでした。まずフロントスタッフの質が低すぎる。20代前半と見られる男性スタッフ、チェックイン時の説明が声小さすぎる上にごにょごにょ喋ってて何言ってるか分からないし、不明点を聞いても知識不足で答えられない、しまいには部屋番号も伝えられずカードキーだけ無言で渡され、とこが部屋だか分からず聞きに戻る始末。渡されるはずの地域クーポンも渡してもらえず。後で部屋からフロントへ電話したら、渡しそびれたので取りに来るようにとのこと。不手際で渡しそびれのだから、渡しに来るのが普通ではないのか。非常に不愉快な気持ちで部屋に入ったところ、バスルームには髪の毛が複数本落ちていて明らかに清掃が行き届いていない。コップには埃が被ってるし、何から何までレベルが低くて呆れました。部屋の件はフロントに伝えて別の部屋に変えてもらいましたが、変えてもらった部屋もバスルームに髪の毛落ちていて、さすがにもう笑えてきました…どこの部屋も同じだと分かったので諦めて何も言いませんでした。部屋の加湿器も水入れるタンクにもカビが付いていました。2泊しましたが、上記の通りなのでもはや清掃スタッフは部屋に入れたくないと思い、掃除の札は出しませんでしたが、帰ってきたらタオルの替えもドア前に置いておらず。今まで泊まってきたホテルでは、清掃不要でもタオルの替えだけはドア前に用意しておいてくれていたんですけどね。エレベーターの隣の部屋でしたが、エレベーターが止まるたびに鳴る音が響いてきて防音性も低いです。マットレスはホテルのものとは思えない安物っぽい感じ。コロナが落ち着いて久しぶりの旅行で楽しみにしていましたが、とても残念な気持ちになりました。もう二度とこのホテルは利用しないですし、オリエンタルグループも利用することはないでしょう。滞在中は終始不快な気持ちで、このホテルを選んでしまった自分を悔やみました。全くおすすめできません。,ja,1,NEGATIVE,2024-12-06 17:56:48,"この度はお忙しい中口コミの投稿をいただき誠にありがとうございます。
しかしながら今回、せっかくご宿泊いただいたにもかかわらずご不便・ご迷惑をおかけし申し訳ございません。
はじめに、ご指摘いただきましたスタッフの応対に関しまして、お客様の仰る通りでございます。クーポンのお渡し漏れは本来であればこちらからお部屋に伺うべきものでございました、ご足労をお掛けいたしました。
清掃に関しても度重なる清掃不備により大変なご迷惑をお掛けいたしました。お部屋をご移動いただいたにも関わらず移動前と同様の状態であった旨、心よりお詫びを申し上げます。清掃スタッフと協議を重ね、皆様方に快適にご滞在いただけるお部屋づくりを目指してまいります。なお、タオルの交換に関しては、エコの観点からお客様のご希望(清掃希望のマグネット)がない場合にはドア掛けも含めて行わないシステムとなっておりますので、ご承知いただけますと幸いでございます。

この度は誠にありがとうございました。","この度はご滞在中に多くの不快な経験をさせてしまい、心よりお詫び申し上げます。フロントスタッフの対応や清掃の不備について、深く反省しております。いただいたご指摘を真摯に受け止め、スタッフの教育およびサービスの改善に努めてまいります。
 

 特に、チェックイン時の説明不足やお部屋の清掃状態については、すぐに改善策を講じ、今後このようなことが起きないように徹底いたします。お客様のご期待に応えられなかったことを重ねてお詫び申し上げますとともに、ご意見を元に更なる改善を目指してまいります。貴重なご意見をいただき、誠にありがとうございました。","お客様の貴重なご意見をいただき、誠にありがとうございます。
 

 ご滞在中に多くの不快な思いをさせてしまったこと、心よりお詫び申し上げます。フロントスタッフの対応や、清掃の不備、さらにお部屋の快適さに関しての不満を伺い、非常に残念な気持ちでいっぱいです。お客様のお声は真摯に受け止め、改善に努めて参ります。
 

 また、地域クーポンの取り扱いや清掃サービスの向上についても、社内でしっかりと確認し、今後同様の事態が起こらないよう努めます。
 

 せっかくの旅行を楽しみにされていた中で、このような体験をさせてしまったこと、心よりお詫び申し上げます。お客様の信頼を取り戻すために、一層努力して参りますので、何卒ご容赦いただけますようお願い申し上げます。"
183367326,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,11月末、紅葉の綺麗な季節に、0歳児の息子と2人でする初めての旅行でした。不慣れな点も多かった為、事前にホテルに何度も架電し色々質問をしてしまいましたが毎回温かくご対応頂き、滞在が楽しみでした。しかし、当日残念だなと思ったことが2点ありましたので書き込みさせていただきます。①エントランスについてバリアフリーのためのスロープがありません。チェックインの時間帯にはロビーサービスのような中年くらいの女性がすぐに気づいてくださり、ベビーカーや荷物を運ぶのを手伝ってくださいましたが、チェックイン後外出する際や戻った際などどなたも気にかけてくださいませんでした。手伝ってもらうことが前提とは考えておりませんし、忙しくて気づかないならまだしも、スタッフ同士で談笑しているような雰囲気でしたので残念でした。②部屋の加湿器について部屋は和室タイプのお部屋にしました。雰囲気がとても素敵で気に入りました。前述の通り0歳児を連れていたので暖房をつけ加湿器を稼働させようとしました。タンクに水を入れようとしたところ受け皿がピンクやら茶色やらのヌメりやカビだらけでした。我が家にも同じタイプの加湿器がありますが、相当手入れをしない状態でないとあのような汚れにはなりません。乾燥した部屋になってしまうのは息子に申し訳なかったですが、加湿器をつけるほうが体調が悪くなりそうだったので使用しませんでした。部屋は気に入りましたし朝食も美味しかっただけに、上記2点が非常に残念でした。紅葉のハイシーズンな時期で、平日でもなかなかお値段がする時期に値段相応な滞在とはなりませんでした。京都にはまたいつか来たいなと思っていますが、ここには滞在したくありません。,ja,2,MIXED,2024-12-06 17:56:49,"この度はオリエンタルホテル京都六条をご利用いただき誠にありがとうございます。
またご意見につきましても頂戴し大変嬉しく思います。
その中で、スタッフ対応等お褒めのお言葉をいただきましたが、一部のスタッフについては配慮が不足しており、大変申し訳ございませんでした。
今回の件をスタッフ全員に共有し、指導に努めます。
また、客室内の加湿器の清掃不備に関しましては清掃スタッフに周知させ、こちらも今後の清掃時のチェック項目として指導してまります。
お客様皆様に快適にお過ごしいただけいる様に今後も精進してまります。
オリエンタルホテル京都六条　フロントマネージャー江原","この度はご宿泊いただきありがとうございました。貴重なご意見をいただき感謝いたします。お客様とお子様にご満足いただける滞在をご提供できず大変申し訳ございませんでした。
 

 まず、エントランスのバリアフリー対応についてご不便をおかけし、心よりお詫び申し上げます。スタッフの対応にも配慮が足りなかった点、重ねてお詫びいたします。お客様の声を参考に、サービスの改善を検討してまいります。
 

 また、部屋の加湿器についても不快な思いをさせてしまい、誠に申し訳ございません。清掃とメンテナンスの徹底を図り、快適な環境を提供できるよう努力いたします。
 

 京都での滞在を楽しみにされていたお気持ちに添えず残念でなりません。これからもお客様の声を大切にし、サービス向上に努めます。もし再びご縁をいただけることがあれば、改善された姿をお見せできればと考えております。","この度はご利用いただき、誠にありがとうございます。
 

 せっかくのご旅行で不快な思いをさせてしまい、大変申し訳ございませんでした。  
 ご指摘いただきましたバリアフリー対応や加湿器の清掃状態について、しっかりと確認し改善に努めてまいります。  
 また、スタッフの対応についても改めて指導を行い、お客様が心地よくお過ごしいただけるよう努めてまいります。
 

 お部屋や朝食についてお褒めいただき、ありがとうございます。  
 再度のご訪問は難しいとのことですが、いつかまた京都にお越しの際には、ぜひ良い思い出を作っていただけるよう、努力していきます。  
 

 貴重なご意見をいただき、感謝いたします。"
183367336,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,雰囲気も良く清潔で文句無しです。アメニティも充実してます。朝食も満足でした。また利用したいです。,ja,5,POSITIVE,2024-12-06 17:56:50,ご多用のところ写真や感想を掲載して頂き誠ににありがとうございます。この度は当ホテルの朝食にお褒めの言葉を頂戴し、大変光栄に思います。またのお越しをスタッフ一同お待ちしております。,素晴らしいご評価をいただき、ありがとうございます。施設の雰囲気や清潔さ、アメニティ、そして朝食についてご満足いただけたこと、非常に光栄に思います。次回のご利用も心よりお待ちしております。ぜひまたお越しください。,"ご利用いただきありがとうございます。
 

 雰囲気や清潔さ、アメニティにご満足いただけたとのこと、嬉しく思います。  
 

 朝食もお楽しみいただけたようで、安心いたしました。  
 

 またのお越しを心よりお待ちしております。"
183367338,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,クリスマスに京都旅行で泊まりました。清水寺と嵐山の中間にあり、バス停も近いので移動するには良い場所にありました。ホテルは、掃除が行き届いていて清潔感があり快適でした。,ja,4,POSITIVE,2024-12-06 17:56:50,この度はオリエンタルホテル京都六条にご宿泊賜り、誠にありがとうございます。快適にお過ごし頂けたようで何よりでございます。またのお越しをスタッフ一同心よりお待ちしております。,この度はクリスマスのご旅行にお選びいただき、誠にありがとうございます。私たちの立地や清掃についてご満足いただけたようで何よりです。アクセスの便利さが、お客様の旅行をより楽しいものにできたことを嬉しく思います。またのご利用を心よりお待ちしております。,"この度は当ホテルをご利用いただき、ありがとうございます。
 

 立地や清潔感についてお褒めの言葉をいただき、大変嬉しく思っております。クリスマスの特別な時期に、快適にお過ごしいただけたことを光栄に思います。
 

 これからもお客様に満足いただけるよう、サービス向上に努めてまいります。またのご利用を心よりお待ちしております。"
183367339,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,大きな通りに面してないので静かに過ごせます。チェックイン手続きも手際よく好感。,ja,4,POSITIVE,2024-12-06 17:56:50,この度は数あるホテルの中からオリエンタル京都六条にご宿泊賜り、誠にありがとうございます。 またご多忙の中、ご投稿いただきまして重ねてお礼を申し上げます。これからもお客様に快適に過ごして頂けるように努めて参ります。,ご宿泊いただきありがとうございます。静かな環境を楽しんでいただけたようで安心いたしました。チェックインの対応についてのお褒めの言葉もありがとうございます。今後とも快適にお過ごしいただけるよう努めて参りますので、またのお越しを心よりお待ちしております。,"この度はご利用いただき、ありがとうございます。
 

 静かな環境でお過ごしいただけたとのこと、大変嬉しく思います。また、チェックイン手続きについてもお褒めの言葉をいただき、スタッフ一同励みになります。
 

 今後とも、心地よい空間を提供できるよう努めてまいりますので、ぜひまたお越しください。お待ちしております。"
183367350,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,ビジネスホテルみたいけど値段が高いです。,ja,2,MIXED,2024-12-06 17:56:52,"フィードバックをいただき誠にありがとうございます。
お部屋の価格についてご不満を感じられたこと、大変申し訳ございません。
お客様が快適で満足のいく滞在をお楽しみいただけますよう、サービスと設備に改善を重ねて一層精進して参ります。
この度はご宿泊頂き誠にありがとうございました。",貴重なご意見をいただきありがとうございます。料金に関してご期待に添えなかったことをお詫び申し上げます。今後のサービス向上の参考にさせていただきます。機会がございましたら、ぜひ再度ご利用いただければ幸いです。,"ご来店いただき、また貴重なご意見をありがとうございます。
 

 ご期待に沿えず、申し訳ありませんでした。価格に対する価値を感じていただけるよう、さらなる改善に努めてまいります。
 

 今後ともご指摘をいただけますと幸いです。お客様にご満足いただけるよう努力してまいりますので、またの機会にお越しいただければと思います。"
183367354,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,白、黒、茶で統一されており、すごく綺麗でおちつける場所でした。余計なものがいっさいない。場所を考えると、リーズナブル。,ja,4,POSITIVE,2024-12-06 17:56:53,この度はオリエンタルホテル京都六条にご宿泊賜り、誠にありがとうございます。快適にお過ごし頂けたようで何よりでございます。またのお越しをスタッフ一同お待ちしております。,ご来店いただき、ありがとうございます。お店の雰囲気を気に入っていただけたようで嬉しいです。リラックスできる空間作りを心がけておりますので、そのようなお言葉をいただけて何よりです。これからもお客様にご満足いただけるよう努めてまいります。またのお越しをお待ちしております。,"ご利用いただきありがとうございます。
 

 落ち着いた雰囲気をお楽しみいただけたようで、私たちも嬉しく思います。 
 

 シンプルで洗練された空間を提供することを心がけており、リーズナブルな価格にもご満足いただけたとのことで、大変光栄です。
 

 今後もお客様にとって心地よい場所であり続けられるよう努めて参りますので、またのご来店をお待ちしております。"
183367363,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,京都駅から少しありますが近くに西本願寺があったりするので遠くは感じなかったです。周りが静かで街に同化していました。,ja,5,POSITIVE,2024-12-06 17:56:54,オリエンタル京都六条にご宿泊いただき、誠にありがとうございます。今回の滞在をご満足頂けたようで嬉しく思います。またのお越しをスタッフ一同お待ちしております。,"この度はご来店いただき、誠にありがとうございます。お店周辺の環境を楽しんでいただけたようで、とても嬉しく思います。静かで落ち着いた雰囲気も魅力の一部と感じていただけたこと、心より感謝いたします。
 

 またのお越しをお待ちしております。どうぞお気をつけてお越しください。","ご来店いただき、ありがとうございます。
 

 周りの雰囲気や立地について気に入っていただけたようで、とても嬉しいです。静かな環境の中で、リラックスした時間を過ごしていただけたことが伝わってきました。
 

 またぜひお越しいただき、別の楽しみを見つけていただけることを心よりお待ちしております。"
183367364,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,五泊六日で利用したが外出時にドア外に掃除の札を出さないと、掃除しないので忘れずに。ホテル内には周辺、観光の案内が無いので事前に情報を取得が必要と考えます　シャワーカーテンだと思いますが酸っぱい臭いがするので、したら換気とシャワーで洗いましょう,ja,1,NEGATIVE,2024-12-06 17:56:54,"この度は口コミの投稿をいただき誠にありがとうございます。
清掃に関してはエコの観点から、ご希望時にマグネットをドアの外側にお貼りいただくシステムとなっております。スタッフのご案内が足りず申し訳ございません。
その他、客室設備やホテル周辺の状況に関しましてもご指摘をいただきありがとうございます。ホテル前の明るさに関しては、特に日が早く落ちる時期になりますと一層暗く感じやすいかと存じますので、スタッフ間で協議の上ライトの点灯開始時間を早める等の対策を講じたいと存じます。
この度はご宿泊いただき誠にありがとうございました。",この度はご利用いただきありがとうございます。不快な思いをさせてしまい、大変申し訳ございませんでした。清掃についての案内が不十分だったこと、またシャワーカーテンの臭いに関してもご不便をおかけしましたことをお詫び申し上げます。お客様からのフィードバックを真摯に受け止め、改善に努めてまいります。また、お客様が快適にお過ごしいただけるよう、観光情報の提供方法についても検討いたします。貴重なご意見をありがとうございました。,"この度はご宿泊いただき、また貴重なご意見をありがとうございます。
 

 掃除の件については、ご不便をおかけし申し訳ございません。今後はわかりやすい案内を心掛けてまいります。また、観光情報の提供に関しても、改善を検討いたします。
 

 シャワーカーテンの臭いについてもご指摘いただき、感謝いたします。清掃スタッフにしっかりと伝え、対策を講じるようにいたします。
 

 お客様の貴重なご意見をもとに、より良い宿泊体験を提供できるよう努力して参ります。次回のご利用を心よりお待ちしております。"
183367366,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,先日子連れでお伺いしました。少し広めのお部屋にグレードアップをしていただけ、部屋・館内設備は綺麗ですし、朝食の和食・デザートもほどよい品数でどれも美味しく、大満足でした。本当にありがとうございました。※ちょっと駅からは距離があること、ホテルの入口が階段のためベビーカ（や車いす）だと少し手間がかかること、フロントご担当者に少々不慣れな点がいくつか散見されましたが、それを差し引いても素晴らしかったです。知人にもオススメしたいと思います。,ja,5,POSITIVE,2024-12-06 17:56:55,この度はオリエンタルホテル京都六条にご宿泊賜り、誠にありがとうございます。ホテルの立地等でご不便をお掛けしましたことお詫び申し上げます。今後はより一層スタッフの教育に力を入れて参ります。またのお越しを心よりお待ちしております。,この度はご家族でのご来館、誠にありがとうございました。お部屋や設備、朝食にご満足いただけたことを嬉しく思います。また貴重なご意見もありがとうございます。駅からの距離や入口の階段については、今後の改善の参考とさせていただきます。フロントのサービスに関しても、さらなる向上を目指して努めてまいります。お知り合いの方にもおすすめいただけるとのお言葉、大変光栄です。是非またのご来館をお待ちしております。心から感謝申し上げます。,"この度はご利用いただき、心温まるお言葉をいただき誠にありがとうございます。
 

 お部屋のグレードアップや、朝食をお楽しみいただけたとのこと、大変嬉しく思います。また、当館の設備や清潔さをご評価いただき、感謝申し上げます。
 

 ご指摘いただいた駅からのアクセスや、入口の件については、今後の改善に活かして参ります。また、フロントの対応についても貴重なご意見ありがとうございます。スタッフの教育をより一層強化してまいります。
 

 知人へのオススメのお言葉、スタッフ一同励みになります。次回のご来店を心よりお待ちしております。"
183367367,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,ブッフェスタイルの朝食は、レパートリーは少なめですが、安定した美味しさがありました。ホテルは全体的に、落ち着いた雰囲気です。＜おすすめポイント＞・朝食：安定感あり（フルーツはない）・閑静な立地（アクセスは意外と良くない）・1階に作業スペースあり：極めて静かで、作業が捗る＜改善点＞・ドライヤーの場所が分かりにくい・上階（4F）の水圧が若干弱かった・ベッドサイドのランプに埃あり,ja,4,MIXED,2024-12-06 17:56:55,この度はオリエンタルホテル京都六条にご宿泊賜り、誠にありがとうございます。ご多用のところ写真まで掲載して頂き感謝申し上げます。お客様のご指摘を全スタッフで共有し改善に努めます。またの京都滞在の際にはオリエンタルホテル京都六条を選んでいただければ幸いです。,"この度は当ホテルをご利用いただき、心より感謝申し上げます。ブッフェスタイルの朝食やホテルの雰囲気について、お褒めいただき嬉しく思います。
 

 また、貴重なご意見をありがとうございます。ドライヤーの配置、水圧および清掃に関するご指摘は、しっかりと改善に努めてまいります。より快適にご滞在いただけるよう努めて参ります。
 

 またのご利用を心よりお待ちしております。","貴重なご意見をいただき、ありがとうございます。
 

 ブッフェスタイルの朝食を気に入っていただけたこと、大変嬉しく思います。落ち着いた雰囲気や作業スペースの静かさも高く評価いただき、感謝申し上げます。
 

 頂戴したご指摘については、今後の改善に努めて参ります。ドライヤーの場所や水圧、清掃に関してしっかりと確認し、お客様により快適にお過ごしいただけるよう努力して参ります。
 

 再びのご訪問を心よりお待ちしております。"
183367371,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,すごくよい,ja,4,POSITIVE,2024-12-06 17:56:56,この度はオリエンタルホテル京都六条にご宿泊賜り、誠にありがとうございます。今後もサービス向上に努めて参りますので、またの京都滞在の際には是非オリエンタルホテル京都六条をお選びいただければ幸いです。,口コミをいただき、ありがとうございます。サービスや商品に満足していただけたようで嬉しい限りです。今後もさらにご満足いただけるよう努めて参りますので、ぜひまたお越しください。お待ちしております。,ご来店いただき、ありがとうございます。とても良い評価をいただき、嬉しく思います。今後ともさらなるサービス向上に努めてまいりますので、ぜひまたお越しください。お待ちしております！
183367372,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,一人旅で利用させて頂きました。お部屋は隅々までとても綺麗✨✨ホテルのフロントの方々もとても感じ良い接客で此方を選んで良かった〜と思いました❣️ホテルの電動レンタサイクルで京都市内をあちこち行けたのも楽しめました😊京都駅からさほど遠くもなく、近くにスーパーがあるのも便利です❣️また是非利用したいホテルです😊,ja,5,POSITIVE,2024-12-06 17:56:56,"数あるホテルの中よりオリエンタルホテル京都六条をご利用頂き誠に有難う御座います。
スタッフや施設につきまして、お褒めのお言葉を頂戴し、大変嬉しく存じます。
自転車でのご移動で、電車では行きにくい観光地へのアクセスも可能ですので、当ホテルの電動自転車をおすすめしております。
またのご来館を従業員一同心よりお待ち申し上げております。","この度は私どものホテルをご利用いただき、誠にありがとうございます。お部屋やフロントスタッフのサービスについてご満足いただけたとのこと、大変嬉しく思います。電動レンタサイクルでの京都観光も楽しんでいただけたようで何よりです。
 

 立地や周辺の便利さにもご満足いただけたご様子で、私たちも安心いたしました。次回のご滞在も心からお待ちしておりますので、ぜひまたお越しくださいませ。素敵な旅のお手伝いができることを楽しみにしております。","この度は一人旅でのご利用、誠にありがとうございます。
 

 お部屋やスタッフの接客にご満足いただけたとのこと、大変嬉しく思います。 
 

 電動レンタサイクルでの観光も楽しんでいただけたようで、何よりです。 
 

 便利な立地についてもお褒めの言葉をいただき、感謝いたします。 
 

 またのご来訪を心よりお待ちしております。"
